year,month,population,state
2018,4,6125986.0,        Missouri
2018,5,6125986.0,        Missouri
2018,6,6125986.0,        Missouri
2018,7,6125986.0,        Missouri
2018,8,6125986.0,        Missouri
2018,9,6125986.0,        Missouri
2018,10,6125986.0,        Missouri
2018,11,6125986.0,        Missouri
2018,12,6125986.0,        Missouri
2019,1,6140475.0,        Missouri
2019,2,6140475.0,        Missouri
2019,3,6140475.0,        Missouri
2019,4,6140475.0,        Missouri
2019,5,6140475.0,        Missouri
2019,6,6140475.0,        Missouri
2019,7,6140475.0,        Missouri
2019,8,6140475.0,        Missouri
2019,9,6140475.0,        Missouri
2019,10,6140475.0,        Missouri
2019,11,6140475.0,        Missouri
2019,12,6140475.0,        Missouri
2020,1,6154426.0,        Missouri
2020,2,6154426.0,        Missouri
2020,3,6154426.0,        Missouri
2020,4,6154426.0,        Missouri
2020,5,6154426.0,        Missouri
2020,6,6154426.0,        Missouri
2020,7,6154426.0,        Missouri
2020,8,6154426.0,        Missouri
2020,9,6154426.0,        Missouri
2020,10,6154426.0,        Missouri
2020,11,6154426.0,        Missouri
2020,12,6154426.0,        Missouri
2021,1,6170393.0,        Missouri
2021,2,6170393.0,        Missouri
2021,3,6170393.0,        Missouri
2021,4,6170393.0,        Missouri
2021,5,6170393.0,        Missouri
2021,6,6170393.0,        Missouri
2021,7,6170393.0,        Missouri
2021,8,6170393.0,        Missouri
2021,9,6170393.0,        Missouri
2021,10,6170393.0,        Missouri
2021,11,6170393.0,        Missouri
2021,12,6170393.0,        Missouri
2022,1,6177168.0,        Missouri
2022,2,6177168.0,        Missouri
2022,3,6177168.0,        Missouri
2022,4,6177168.0,        Missouri
2022,5,6177168.0,        Missouri
2022,6,6177168.0,        Missouri
2022,7,6177168.0,        Missouri
2022,8,6177168.0,        Missouri
2022,9,6177168.0,        Missouri
2022,10,6177168.0,        Missouri
2022,11,6177168.0,        Missouri
2022,12,6177168.0,        Missouri
2001,1,906961.0,        Montana
2001,2,906961.0,        Montana
2001,3,906961.0,        Montana
2001,4,906961.0,        Montana
2001,5,906961.0,        Montana
2001,6,906961.0,        Montana
2001,7,906961.0,        Montana
2001,8,906961.0,        Montana
2001,9,906961.0,        Montana
2001,10,906961.0,        Montana
2001,11,906961.0,        Montana
2001,12,906961.0,        Montana
2002,1,911667.0,        Montana
2002,2,911667.0,        Montana
2002,3,911667.0,        Montana
2002,4,911667.0,        Montana
2002,5,911667.0,        Montana
2002,6,911667.0,        Montana
2002,7,911667.0,        Montana
2002,8,911667.0,        Montana
2002,9,911667.0,        Montana
2002,10,911667.0,        Montana
2002,11,911667.0,        Montana
2002,12,911667.0,        Montana
2003,1,919630.0,        Montana
2003,2,919630.0,        Montana
2003,3,919630.0,        Montana
2003,4,919630.0,        Montana
2003,5,919630.0,        Montana
2003,6,919630.0,        Montana
2003,7,919630.0,        Montana
2003,8,919630.0,        Montana
2003,9,919630.0,        Montana
2003,10,919630.0,        Montana
2003,11,919630.0,        Montana
2003,12,919630.0,        Montana
2004,1,930009.0,        Montana
2004,2,930009.0,        Montana
2004,3,930009.0,        Montana
2004,4,930009.0,        Montana
2004,5,930009.0,        Montana
2004,6,930009.0,        Montana
2004,7,930009.0,        Montana
2004,8,930009.0,        Montana
2004,9,930009.0,        Montana
2004,10,930009.0,        Montana
2004,11,930009.0,        Montana
2004,12,930009.0,        Montana
2005,1,940102.0,        Montana
2005,2,940102.0,        Montana
2005,3,940102.0,        Montana
2005,4,940102.0,        Montana
2005,5,940102.0,        Montana
2005,6,940102.0,        Montana
2005,7,940102.0,        Montana
2005,8,940102.0,        Montana
2005,9,940102.0,        Montana
2005,10,940102.0,        Montana
2005,11,940102.0,        Montana
2005,12,940102.0,        Montana
2006,1,952692.0,        Montana
2006,2,952692.0,        Montana
2006,3,952692.0,        Montana
2006,4,952692.0,        Montana
2006,5,952692.0,        Montana
2006,6,952692.0,        Montana
2006,7,952692.0,        Montana
2006,8,952692.0,        Montana
2006,9,952692.0,        Montana
2006,10,952692.0,        Montana
2006,11,952692.0,        Montana
2006,12,952692.0,        Montana
2007,1,964706.0,        Montana
2007,2,964706.0,        Montana
2007,3,964706.0,        Montana
2007,4,964706.0,        Montana
2007,5,964706.0,        Montana
2007,6,964706.0,        Montana
2007,7,964706.0,        Montana
2007,8,964706.0,        Montana
2007,9,964706.0,        Montana
2007,10,964706.0,        Montana
2007,11,964706.0,        Montana
2007,12,964706.0,        Montana
2008,1,976415.0,        Montana
2008,2,976415.0,        Montana
2008,3,976415.0,        Montana
2008,4,976415.0,        Montana
2008,5,976415.0,        Montana
2008,6,976415.0,        Montana
2008,7,976415.0,        Montana
2008,8,976415.0,        Montana
2008,9,976415.0,        Montana
2008,10,976415.0,        Montana
2008,11,976415.0,        Montana
2008,12,976415.0,        Montana
2009,1,983982.0,        Montana
2009,2,983982.0,        Montana
2009,3,983982.0,        Montana
2009,4,983982.0,        Montana
2009,5,983982.0,        Montana
2009,6,983982.0,        Montana
2009,7,983982.0,        Montana
2009,8,983982.0,        Montana
2009,9,983982.0,        Montana
2009,10,983982.0,        Montana
2009,11,983982.0,        Montana
2009,12,983982.0,        Montana
2010,1,990730.0,        Montana
2010,2,990730.0,        Montana
2010,3,990730.0,        Montana
2010,4,990730.0,        Montana
2010,5,990730.0,        Montana
2010,6,990730.0,        Montana
2010,7,990730.0,        Montana
2010,8,990730.0,        Montana
2010,9,990730.0,        Montana
2010,10,990730.0,        Montana
2010,11,990730.0,        Montana
2010,12,990730.0,        Montana
2011,1,997518.0,        Montana
2011,2,997518.0,        Montana
2011,3,997518.0,        Montana
2011,4,997518.0,        Montana
2011,5,997518.0,        Montana
2011,6,997518.0,        Montana
2011,7,997518.0,        Montana
2011,8,997518.0,        Montana
2011,9,997518.0,        Montana
2011,10,997518.0,        Montana
2011,11,997518.0,        Montana
2011,12,997518.0,        Montana
2012,1,1004168.0,        Montana
2012,2,1004168.0,        Montana
2012,3,1004168.0,        Montana
2012,4,1004168.0,        Montana
2012,5,1004168.0,        Montana
2012,6,1004168.0,        Montana
2012,7,1004168.0,        Montana
2012,8,1004168.0,        Montana
2012,9,1004168.0,        Montana
2012,10,1004168.0,        Montana
2012,11,1004168.0,        Montana
2012,12,1004168.0,        Montana
2013,1,1014158.0,        Montana
2013,2,1014158.0,        Montana
2013,3,1014158.0,        Montana
2013,4,1014158.0,        Montana
2013,5,1014158.0,        Montana
2013,6,1014158.0,        Montana
2013,7,1014158.0,        Montana
2013,8,1014158.0,        Montana
2013,9,1014158.0,        Montana
2013,10,1014158.0,        Montana
2013,11,1014158.0,        Montana
2013,12,1014158.0,        Montana
2014,1,1022657.0,        Montana
2014,2,1022657.0,        Montana
2014,3,1022657.0,        Montana
2014,4,1022657.0,        Montana
2014,5,1022657.0,        Montana
2014,6,1022657.0,        Montana
2014,7,1022657.0,        Montana
2014,8,1022657.0,        Montana
2014,9,1022657.0,        Montana
2014,10,1022657.0,        Montana
2014,11,1022657.0,        Montana
2014,12,1022657.0,        Montana
2015,1,1031495.0,        Montana
2015,2,1031495.0,        Montana
2015,3,1031495.0,        Montana
2015,4,1031495.0,        Montana
2015,5,1031495.0,        Montana
2015,6,1031495.0,        Montana
2015,7,1031495.0,        Montana
2015,8,1031495.0,        Montana
2015,9,1031495.0,        Montana
2015,10,1031495.0,        Montana
2015,11,1031495.0,        Montana
2015,12,1031495.0,        Montana
2016,1,1042137.0,        Montana
2016,2,1042137.0,        Montana
2016,3,1042137.0,        Montana
2016,4,1042137.0,        Montana
2016,5,1042137.0,        Montana
2016,6,1042137.0,        Montana
2016,7,1042137.0,        Montana
2016,8,1042137.0,        Montana
2016,9,1042137.0,        Montana
2016,10,1042137.0,        Montana
2016,11,1042137.0,        Montana
2016,12,1042137.0,        Montana
2017,1,1053862.0,        Montana
2017,2,1053862.0,        Montana
2017,3,1053862.0,        Montana
2017,4,1053862.0,        Montana
2017,5,1053862.0,        Montana
2017,6,1053862.0,        Montana
2017,7,1053862.0,        Montana
2017,8,1053862.0,        Montana
2017,9,1053862.0,        Montana
2017,10,1053862.0,        Montana
2017,11,1053862.0,        Montana
2017,12,1053862.0,        Montana
2018,1,1061818.0,        Montana
2018,2,1061818.0,        Montana
2018,3,1061818.0,        Montana
2018,4,1061818.0,        Montana
2018,5,1061818.0,        Montana
2018,6,1061818.0,        Montana
2018,7,1061818.0,        Montana
2018,8,1061818.0,        Montana
2018,9,1061818.0,        Montana
2018,10,1061818.0,        Montana
2018,11,1061818.0,        Montana
2018,12,1061818.0,        Montana
2019,1,1070123.0,        Montana
2019,2,1070123.0,        Montana
2019,3,1070123.0,        Montana
2019,4,1070123.0,        Montana
2019,5,1070123.0,        Montana
2019,6,1070123.0,        Montana
2019,7,1070123.0,        Montana
2019,8,1070123.0,        Montana
2019,9,1070123.0,        Montana
2019,10,1070123.0,        Montana
2019,11,1070123.0,        Montana
2019,12,1070123.0,        Montana
2020,1,1087211.0,        Montana
2020,2,1087211.0,        Montana
2020,3,1087211.0,        Montana
2020,4,1087211.0,        Montana
2020,5,1087211.0,        Montana
2020,6,1087211.0,        Montana
2020,7,1087211.0,        Montana
2020,8,1087211.0,        Montana
2020,9,1087211.0,        Montana
2020,10,1087211.0,        Montana
2020,11,1087211.0,        Montana
2020,12,1087211.0,        Montana
2021,1,1106366.0,        Montana
2021,2,1106366.0,        Montana
2021,3,1106366.0,        Montana
2021,4,1106366.0,        Montana
2021,5,1106366.0,        Montana
2021,6,1106366.0,        Montana
2021,7,1106366.0,        Montana
2021,8,1106366.0,        Montana
2021,9,1106366.0,        Montana
2021,10,1106366.0,        Montana
2021,11,1106366.0,        Montana
2021,12,1106366.0,        Montana
2022,1,1122878.0,        Montana
2022,2,1122878.0,        Montana
2022,3,1122878.0,        Montana
2022,4,1122878.0,        Montana
2022,5,1122878.0,        Montana
2022,6,1122878.0,        Montana
2022,7,1122878.0,        Montana
2022,8,1122878.0,        Montana
2022,9,1122878.0,        Montana
2022,10,1122878.0,        Montana
2022,11,1122878.0,        Montana
2022,12,1122878.0,        Montana
2001,1,1719836.0,        Nebraska
2001,2,1719836.0,        Nebraska
2001,3,1719836.0,        Nebraska
2001,4,1719836.0,        Nebraska
2001,5,1719836.0,        Nebraska
2001,6,1719836.0,        Nebraska
2001,7,1719836.0,        Nebraska
2001,8,1719836.0,        Nebraska
2001,9,1719836.0,        Nebraska
2001,10,1719836.0,        Nebraska
2001,11,1719836.0,        Nebraska
2001,12,1719836.0,        Nebraska
2002,1,1728292.0,        Nebraska
2002,2,1728292.0,        Nebraska
2002,3,1728292.0,        Nebraska
2002,4,1728292.0,        Nebraska
2002,5,1728292.0,        Nebraska
2002,6,1728292.0,        Nebraska
2002,7,1728292.0,        Nebraska
2002,8,1728292.0,        Nebraska
2002,9,1728292.0,        Nebraska
2002,10,1728292.0,        Nebraska
2002,11,1728292.0,        Nebraska
2002,12,1728292.0,        Nebraska
2003,1,1738643.0,        Nebraska
2003,2,1738643.0,        Nebraska
2003,3,1738643.0,        Nebraska
2003,4,1738643.0,        Nebraska
2003,5,1738643.0,        Nebraska
2003,6,1738643.0,        Nebraska
2003,7,1738643.0,        Nebraska
2003,8,1738643.0,        Nebraska
2003,9,1738643.0,        Nebraska
2003,10,1738643.0,        Nebraska
2003,11,1738643.0,        Nebraska
2003,12,1738643.0,        Nebraska
2004,1,1749370.0,        Nebraska
2004,2,1749370.0,        Nebraska
2004,3,1749370.0,        Nebraska
2004,4,1749370.0,        Nebraska
2004,5,1749370.0,        Nebraska
2004,6,1749370.0,        Nebraska
2004,7,1749370.0,        Nebraska
2004,8,1749370.0,        Nebraska
2004,9,1749370.0,        Nebraska
2004,10,1749370.0,        Nebraska
2004,11,1749370.0,        Nebraska
2004,12,1749370.0,        Nebraska
2005,1,1761497.0,        Nebraska
2005,2,1761497.0,        Nebraska
2005,3,1761497.0,        Nebraska
2005,4,1761497.0,        Nebraska
2005,5,1761497.0,        Nebraska
2005,6,1761497.0,        Nebraska
2005,7,1761497.0,        Nebraska
2005,8,1761497.0,        Nebraska
2005,9,1761497.0,        Nebraska
2005,10,1761497.0,        Nebraska
2005,11,1761497.0,        Nebraska
2005,12,1761497.0,        Nebraska
2006,1,1772693.0,        Nebraska
2006,2,1772693.0,        Nebraska
2006,3,1772693.0,        Nebraska
2006,4,1772693.0,        Nebraska
2006,5,1772693.0,        Nebraska
2006,6,1772693.0,        Nebraska
2006,7,1772693.0,        Nebraska
2006,8,1772693.0,        Nebraska
2006,9,1772693.0,        Nebraska
2006,10,1772693.0,        Nebraska
2006,11,1772693.0,        Nebraska
2006,12,1772693.0,        Nebraska
2007,1,1783440.0,        Nebraska
2007,2,1783440.0,        Nebraska
2007,3,1783440.0,        Nebraska
2007,4,1783440.0,        Nebraska
2007,5,1783440.0,        Nebraska
2007,6,1783440.0,        Nebraska
2007,7,1783440.0,        Nebraska
2007,8,1783440.0,        Nebraska
2007,9,1783440.0,        Nebraska
2007,10,1783440.0,        Nebraska
2007,11,1783440.0,        Nebraska
2007,12,1783440.0,        Nebraska
2008,1,1796378.0,        Nebraska
2008,2,1796378.0,        Nebraska
2008,3,1796378.0,        Nebraska
2008,4,1796378.0,        Nebraska
2008,5,1796378.0,        Nebraska
2008,6,1796378.0,        Nebraska
2008,7,1796378.0,        Nebraska
2008,8,1796378.0,        Nebraska
2008,9,1796378.0,        Nebraska
2008,10,1796378.0,        Nebraska
2008,11,1796378.0,        Nebraska
2008,12,1796378.0,        Nebraska
2009,1,1812683.0,        Nebraska
2009,2,1812683.0,        Nebraska
2009,3,1812683.0,        Nebraska
2009,4,1812683.0,        Nebraska
2009,5,1812683.0,        Nebraska
2009,6,1812683.0,        Nebraska
2009,7,1812683.0,        Nebraska
2009,8,1812683.0,        Nebraska
2009,9,1812683.0,        Nebraska
2009,10,1812683.0,        Nebraska
2009,11,1812683.0,        Nebraska
2009,12,1812683.0,        Nebraska
2010,1,1829591.0,        Nebraska
2010,2,1829591.0,        Nebraska
2010,3,1829591.0,        Nebraska
2010,4,1829591.0,        Nebraska
2010,5,1829591.0,        Nebraska
2010,6,1829591.0,        Nebraska
2010,7,1829591.0,        Nebraska
2010,8,1829591.0,        Nebraska
2010,9,1829591.0,        Nebraska
2010,10,1829591.0,        Nebraska
2010,11,1829591.0,        Nebraska
2010,12,1829591.0,        Nebraska
2011,1,1840914.0,        Nebraska
2011,2,1840914.0,        Nebraska
2011,3,1840914.0,        Nebraska
2011,4,1840914.0,        Nebraska
2011,5,1840914.0,        Nebraska
2011,6,1840914.0,        Nebraska
2011,7,1840914.0,        Nebraska
2011,8,1840914.0,        Nebraska
2011,9,1840914.0,        Nebraska
2011,10,1840914.0,        Nebraska
2011,11,1840914.0,        Nebraska
2011,12,1840914.0,        Nebraska
2012,1,1853691.0,        Nebraska
2012,2,1853691.0,        Nebraska
2012,3,1853691.0,        Nebraska
2012,4,1853691.0,        Nebraska
2012,5,1853691.0,        Nebraska
2012,6,1853691.0,        Nebraska
2012,7,1853691.0,        Nebraska
2012,8,1853691.0,        Nebraska
2012,9,1853691.0,        Nebraska
2012,10,1853691.0,        Nebraska
2012,11,1853691.0,        Nebraska
2012,12,1853691.0,        Nebraska
2013,1,1865813.0,        Nebraska
2013,2,1865813.0,        Nebraska
2013,3,1865813.0,        Nebraska
2013,4,1865813.0,        Nebraska
2013,5,1865813.0,        Nebraska
2013,6,1865813.0,        Nebraska
2013,7,1865813.0,        Nebraska
2013,8,1865813.0,        Nebraska
2013,9,1865813.0,        Nebraska
2013,10,1865813.0,        Nebraska
2013,11,1865813.0,        Nebraska
2013,12,1865813.0,        Nebraska
2014,1,1879955.0,        Nebraska
2014,2,1879955.0,        Nebraska
2014,3,1879955.0,        Nebraska
2014,4,1879955.0,        Nebraska
2014,5,1879955.0,        Nebraska
2014,6,1879955.0,        Nebraska
2014,7,1879955.0,        Nebraska
2014,8,1879955.0,        Nebraska
2014,9,1879955.0,        Nebraska
2014,10,1879955.0,        Nebraska
2014,11,1879955.0,        Nebraska
2014,12,1879955.0,        Nebraska
2015,1,1892059.0,        Nebraska
2015,2,1892059.0,        Nebraska
2015,3,1892059.0,        Nebraska
2015,4,1892059.0,        Nebraska
2015,5,1892059.0,        Nebraska
2015,6,1892059.0,        Nebraska
2015,7,1892059.0,        Nebraska
2015,8,1892059.0,        Nebraska
2015,9,1892059.0,        Nebraska
2015,10,1892059.0,        Nebraska
2015,11,1892059.0,        Nebraska
2015,12,1892059.0,        Nebraska
2016,1,1906483.0,        Nebraska
2016,2,1906483.0,        Nebraska
2016,3,1906483.0,        Nebraska
2016,4,1906483.0,        Nebraska
2016,5,1906483.0,        Nebraska
2016,6,1906483.0,        Nebraska
2016,7,1906483.0,        Nebraska
2016,8,1906483.0,        Nebraska
2016,9,1906483.0,        Nebraska
2016,10,1906483.0,        Nebraska
2016,11,1906483.0,        Nebraska
2016,12,1906483.0,        Nebraska
2017,1,1916998.0,        Nebraska
2017,2,1916998.0,        Nebraska
2017,3,1916998.0,        Nebraska
2017,4,1916998.0,        Nebraska
2017,5,1916998.0,        Nebraska
2017,6,1916998.0,        Nebraska
2017,7,1916998.0,        Nebraska
2017,8,1916998.0,        Nebraska
2017,9,1916998.0,        Nebraska
2017,10,1916998.0,        Nebraska
2017,11,1916998.0,        Nebraska
2017,12,1916998.0,        Nebraska
2018,1,1925512.0,        Nebraska
2018,2,1925512.0,        Nebraska
2018,3,1925512.0,        Nebraska
2018,4,1925512.0,        Nebraska
2018,5,1925512.0,        Nebraska
2018,6,1925512.0,        Nebraska
2018,7,1925512.0,        Nebraska
2018,8,1925512.0,        Nebraska
2018,9,1925512.0,        Nebraska
2018,10,1925512.0,        Nebraska
2018,11,1925512.0,        Nebraska
2018,12,1925512.0,        Nebraska
2019,1,1932571.0,        Nebraska
2019,2,1932571.0,        Nebraska
2019,3,1932571.0,        Nebraska
2019,4,1932571.0,        Nebraska
2019,5,1932571.0,        Nebraska
2019,6,1932571.0,        Nebraska
2019,7,1932571.0,        Nebraska
2019,8,1932571.0,        Nebraska
2019,9,1932571.0,        Nebraska
2019,10,1932571.0,        Nebraska
2019,11,1932571.0,        Nebraska
2019,12,1932571.0,        Nebraska
2020,1,1963273.0,        Nebraska
2020,2,1963273.0,        Nebraska
2020,3,1963273.0,        Nebraska
2020,4,1963273.0,        Nebraska
2020,5,1963273.0,        Nebraska
2020,6,1963273.0,        Nebraska
2020,7,1963273.0,        Nebraska
2020,8,1963273.0,        Nebraska
2020,9,1963273.0,        Nebraska
2020,10,1963273.0,        Nebraska
2020,11,1963273.0,        Nebraska
2020,12,1963273.0,        Nebraska
2021,1,1964253.0,        Nebraska
2021,2,1964253.0,        Nebraska
2021,3,1964253.0,        Nebraska
2021,4,1964253.0,        Nebraska
2021,5,1964253.0,        Nebraska
2021,6,1964253.0,        Nebraska
2021,7,1964253.0,        Nebraska
2021,8,1964253.0,        Nebraska
2021,9,1964253.0,        Nebraska
2021,10,1964253.0,        Nebraska
2021,11,1964253.0,        Nebraska
2021,12,1964253.0,        Nebraska
2022,1,1968060.0,        Nebraska
2022,2,1968060.0,        Nebraska
2022,3,1968060.0,        Nebraska
2022,4,1968060.0,        Nebraska
2022,5,1968060.0,        Nebraska
2022,6,1968060.0,        Nebraska
2022,7,1968060.0,        Nebraska
2022,8,1968060.0,        Nebraska
2022,9,1968060.0,        Nebraska
2022,10,1968060.0,        Nebraska
2022,11,1968060.0,        Nebraska
2022,12,1968060.0,        Nebraska
2001,1,2098399.0,        Nevada
2001,2,2098399.0,        Nevada
2001,3,2098399.0,        Nevada
2001,4,2098399.0,        Nevada
2001,5,2098399.0,        Nevada
2001,6,2098399.0,        Nevada
2001,7,2098399.0,        Nevada
2001,8,2098399.0,        Nevada
2001,9,2098399.0,        Nevada
2001,10,2098399.0,        Nevada
2001,11,2098399.0,        Nevada
2001,12,2098399.0,        Nevada
2002,1,2173791.0,        Nevada
2002,2,2173791.0,        Nevada
2002,3,2173791.0,        Nevada
2002,4,2173791.0,        Nevada
2002,5,2173791.0,        Nevada
2002,6,2173791.0,        Nevada
2002,7,2173791.0,        Nevada
2002,8,2173791.0,        Nevada
2002,9,2173791.0,        Nevada
2002,10,2173791.0,        Nevada
2002,11,2173791.0,        Nevada
2002,12,2173791.0,        Nevada
2003,1,2248850.0,        Nevada
2003,2,2248850.0,        Nevada
2003,3,2248850.0,        Nevada
2003,4,2248850.0,        Nevada
2003,5,2248850.0,        Nevada
2003,6,2248850.0,        Nevada
2003,7,2248850.0,        Nevada
2003,8,2248850.0,        Nevada
2003,9,2248850.0,        Nevada
2003,10,2248850.0,        Nevada
2003,11,2248850.0,        Nevada
2003,12,2248850.0,        Nevada
2004,1,2346222.0,        Nevada
2004,2,2346222.0,        Nevada
2004,3,2346222.0,        Nevada
2004,4,2346222.0,        Nevada
2004,5,2346222.0,        Nevada
2004,6,2346222.0,        Nevada
2004,7,2346222.0,        Nevada
2004,8,2346222.0,        Nevada
2004,9,2346222.0,        Nevada
2004,10,2346222.0,        Nevada
2004,11,2346222.0,        Nevada
2004,12,2346222.0,        Nevada
2005,1,2432143.0,        Nevada
2005,2,2432143.0,        Nevada
2005,3,2432143.0,        Nevada
2005,4,2432143.0,        Nevada
2005,5,2432143.0,        Nevada
2005,6,2432143.0,        Nevada
2005,7,2432143.0,        Nevada
2005,8,2432143.0,        Nevada
2005,9,2432143.0,        Nevada
2005,10,2432143.0,        Nevada
2005,11,2432143.0,        Nevada
2005,12,2432143.0,        Nevada
2006,1,2522658.0,        Nevada
2006,2,2522658.0,        Nevada
2006,3,2522658.0,        Nevada
2006,4,2522658.0,        Nevada
2006,5,2522658.0,        Nevada
2006,6,2522658.0,        Nevada
2006,7,2522658.0,        Nevada
2006,8,2522658.0,        Nevada
2006,9,2522658.0,        Nevada
2006,10,2522658.0,        Nevada
2006,11,2522658.0,        Nevada
2006,12,2522658.0,        Nevada
2007,1,2601072.0,        Nevada
2007,2,2601072.0,        Nevada
2007,3,2601072.0,        Nevada
2007,4,2601072.0,        Nevada
2007,5,2601072.0,        Nevada
2007,6,2601072.0,        Nevada
2007,7,2601072.0,        Nevada
2007,8,2601072.0,        Nevada
2007,9,2601072.0,        Nevada
2007,10,2601072.0,        Nevada
2007,11,2601072.0,        Nevada
2007,12,2601072.0,        Nevada
2008,1,2653630.0,        Nevada
2008,2,2653630.0,        Nevada
2008,3,2653630.0,        Nevada
2008,4,2653630.0,        Nevada
2008,5,2653630.0,        Nevada
2008,6,2653630.0,        Nevada
2008,7,2653630.0,        Nevada
2008,8,2653630.0,        Nevada
2008,9,2653630.0,        Nevada
2008,10,2653630.0,        Nevada
2008,11,2653630.0,        Nevada
2008,12,2653630.0,        Nevada
2009,1,2684665.0,        Nevada
2009,2,2684665.0,        Nevada
2009,3,2684665.0,        Nevada
2009,4,2684665.0,        Nevada
2009,5,2684665.0,        Nevada
2009,6,2684665.0,        Nevada
2009,7,2684665.0,        Nevada
2009,8,2684665.0,        Nevada
2009,9,2684665.0,        Nevada
2009,10,2684665.0,        Nevada
2009,11,2684665.0,        Nevada
2009,12,2684665.0,        Nevada
2010,1,2702483.0,        Nevada
2010,2,2702483.0,        Nevada
2010,3,2702483.0,        Nevada
2010,4,2702483.0,        Nevada
2010,5,2702483.0,        Nevada
2010,6,2702483.0,        Nevada
2010,7,2702483.0,        Nevada
2010,8,2702483.0,        Nevada
2010,9,2702483.0,        Nevada
2010,10,2702483.0,        Nevada
2010,11,2702483.0,        Nevada
2010,12,2702483.0,        Nevada
2011,1,2713114.0,        Nevada
2011,2,2713114.0,        Nevada
2011,3,2713114.0,        Nevada
2011,4,2713114.0,        Nevada
2011,5,2713114.0,        Nevada
2011,6,2713114.0,        Nevada
2011,7,2713114.0,        Nevada
2011,8,2713114.0,        Nevada
2011,9,2713114.0,        Nevada
2011,10,2713114.0,        Nevada
2011,11,2713114.0,        Nevada
2011,12,2713114.0,        Nevada
2012,1,2744670.0,        Nevada
2012,2,2744670.0,        Nevada
2012,3,2744670.0,        Nevada
2012,4,2744670.0,        Nevada
2012,5,2744670.0,        Nevada
2012,6,2744670.0,        Nevada
2012,7,2744670.0,        Nevada
2012,8,2744670.0,        Nevada
2012,9,2744670.0,        Nevada
2012,10,2744670.0,        Nevada
2012,11,2744670.0,        Nevada
2012,12,2744670.0,        Nevada
2013,1,2776956.0,        Nevada
2013,2,2776956.0,        Nevada
2013,3,2776956.0,        Nevada
2013,4,2776956.0,        Nevada
2013,5,2776956.0,        Nevada
2013,6,2776956.0,        Nevada
2013,7,2776956.0,        Nevada
2013,8,2776956.0,        Nevada
2013,9,2776956.0,        Nevada
2013,10,2776956.0,        Nevada
2013,11,2776956.0,        Nevada
2013,12,2776956.0,        Nevada
2014,1,2818935.0,        Nevada
2014,2,2818935.0,        Nevada
2014,3,2818935.0,        Nevada
2014,4,2818935.0,        Nevada
2014,5,2818935.0,        Nevada
2014,6,2818935.0,        Nevada
2014,7,2818935.0,        Nevada
2014,8,2818935.0,        Nevada
2014,9,2818935.0,        Nevada
2014,10,2818935.0,        Nevada
2014,11,2818935.0,        Nevada
2014,12,2818935.0,        Nevada
2015,1,2868531.0,        Nevada
2015,2,2868531.0,        Nevada
2015,3,2868531.0,        Nevada
2015,4,2868531.0,        Nevada
2015,5,2868531.0,        Nevada
2015,6,2868531.0,        Nevada
2015,7,2868531.0,        Nevada
2015,8,2868531.0,        Nevada
2015,9,2868531.0,        Nevada
2015,10,2868531.0,        Nevada
2015,11,2868531.0,        Nevada
2015,12,2868531.0,        Nevada
2016,1,2919555.0,        Nevada
2016,2,2919555.0,        Nevada
2016,3,2919555.0,        Nevada
2016,4,2919555.0,        Nevada
2016,5,2919555.0,        Nevada
2016,6,2919555.0,        Nevada
2016,7,2919555.0,        Nevada
2016,8,2919555.0,        Nevada
2016,9,2919555.0,        Nevada
2016,10,2919555.0,        Nevada
2016,11,2919555.0,        Nevada
2016,12,2919555.0,        Nevada
2017,1,2972097.0,        Nevada
2017,2,2972097.0,        Nevada
2017,3,2972097.0,        Nevada
2017,4,2972097.0,        Nevada
2017,5,2972097.0,        Nevada
2017,6,2972097.0,        Nevada
2017,7,2972097.0,        Nevada
2017,8,2972097.0,        Nevada
2017,9,2972097.0,        Nevada
2017,10,2972097.0,        Nevada
2017,11,2972097.0,        Nevada
2017,12,2972097.0,        Nevada
2018,1,3030725.0,        Nevada
2018,2,3030725.0,        Nevada
2018,3,3030725.0,        Nevada
2018,4,3030725.0,        Nevada
2018,5,3030725.0,        Nevada
2018,6,3030725.0,        Nevada
2018,7,3030725.0,        Nevada
2018,8,3030725.0,        Nevada
2018,9,3030725.0,        Nevada
2018,10,3030725.0,        Nevada
2018,11,3030725.0,        Nevada
2018,12,3030725.0,        Nevada
2019,1,3090771.0,        Nevada
2019,2,3090771.0,        Nevada
2019,3,3090771.0,        Nevada
2019,4,3090771.0,        Nevada
2019,5,3090771.0,        Nevada
2019,6,3090771.0,        Nevada
2019,7,3090771.0,        Nevada
2019,8,3090771.0,        Nevada
2019,9,3090771.0,        Nevada
2019,10,3090771.0,        Nevada
2019,11,3090771.0,        Nevada
2019,12,3090771.0,        Nevada
2020,1,3115840.0,        Nevada
2020,2,3115840.0,        Nevada
2020,3,3115840.0,        Nevada
2020,4,3115840.0,        Nevada
2020,5,3115840.0,        Nevada
2020,6,3115840.0,        Nevada
2020,7,3115840.0,        Nevada
2020,8,3115840.0,        Nevada
2020,9,3115840.0,        Nevada
2020,10,3115840.0,        Nevada
2020,11,3115840.0,        Nevada
2020,12,3115840.0,        Nevada
2021,1,3146632.0,        Nevada
2021,2,3146632.0,        Nevada
2021,3,3146632.0,        Nevada
2021,4,3146632.0,        Nevada
2021,5,3146632.0,        Nevada
